qid,query,doc_id,rating,sentiment,sources,ranks,label,is_random,text
Q3,friendly staff cafe,24118,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"I am not sure that I can write enough positive words to describe how wonderful my experience was here.    This particular visit was due to my move from D.C. to Philadelphia for work.  I needed to be in the area to start working, but my apartment was not going to be ready for a couple days.  I honestly don't know of a hotel that has better service.  The staff is incredibly friendly and accommodating.  This might be true of all Kimpton Hotels, but I especially noticed it here the two times I have stayed.  The location is fantastic, if you are trying to see the historical sights of the city this hotel is one of the best.  Independence Hall, the liberty bell, etc. are all within walking distance, literally across the street.   If you enjoy a good cocktail the rooftop lounge makes several that are quite delicious.   Depending on the time of year or events in the city the room rates might get high, but if you can swing a stay here you will not regret it."
Q3,friendly staff cafe,25774,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"The food is awesome,  huge side portions and wraps. My friend and I picked the first 2 wraps on the board to share. Forgot the names already, but one had pork, and the other had steak as the meat. Both had plenty of veggies, rice, and other goodies stuffed and rolled tight in their wraps. We picked 3 salads (the Greek, broccoli, and sweet potato) for sides to try. Each were good, but both of our favorites were the Greek.   Layout and where you have to go to pay is a little confusing, but the staff is nice and helped us new-bees. Tall ceilings and open kitchen concept in a auto garage shell is fine with us. Walls were decorated in awesome graffiti art, and we enjoyed looking at the album covered tables, games, and local art. Staff had an eclectic look and were well trained- didn't act like corporate robots. Which is always a plus. I didn't see this place as ""a wanna be hipster place"", just a relaxed restaurant were anyone can come and enjoy good food. I've watched suit and tie guys, military in uniforms,  hippies,  college students, kids with parents and everyone in-between come in and eat.   Bathroom was clean and had plenty of back up toilet paper and paper towels in a basket.   Overall great food, great atmosphere, good music, awesome staff. So glad we stopped at Phat Bites to eat. This area needed a place like this."
Q3,friendly staff cafe,26274,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"Went on a Saturday night, not too crowded but definitely busy. Ordered three different types of bruschetta. Still can't decide which one was best! Great wine selection also. Definitely one of my favorite restaurants for drinks and small plates!"
Q3,friendly staff cafe,38888,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,I love the kuchi for two deal!! Only $49! Ask for chef Andy he's funny and makes the best hibachi!
Q3,friendly staff cafe,39821,3.0,neutral,RANDOM,"{""RANDOM"": null}",0,1,"Beautiful view next to the drawbridge with plenty of activity on the water and we had a very sweet waitress that was extremely helpful. The beer selection was just ok, but on par for the area in general (there are few craft beers). My wife and I ordered the blackened grouper on a chopped salad and at the time I thought it was not fresh grouper, but might have just been frozen,  because it was not very good. I now believe that it was Tilapia as we had grouper several times in the next few days. All of the grouper we had at other restaurants in the area were much better. I suppose it's possible the cook just made an error. We also thought it quite strange that the chopped salad was actually NOT chopped. It was mixed leafy field greens, but it was still good, although my wife thought the dressing tasted bottled and not made by the house. I would go back because of the location, friendly staff and entertainment value of the water, boats and bridge."
Q3,friendly staff cafe,45978,4.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"Steamboats are legendary as are the Dukes of Dixieland, and on the Natchez river cruises, you get to enjoy both!  The Dukes have been famous for over 50 years with their traditional dixieland jazz music.  And steamboats were at the heart of the growth of our nation through the 19th century.  If you are in New Orleans in the Summer, I recommend the evening dinner cruise.  If it is any other season, the afternoon lunch cruise would be better due to the loss of sunlight in the evening.  (You would end up photographing white pin-pricks from scattered lights in a sea of darkness.)  On the other hand, the Dukes of Dixieland play on every cruise, so you can't go wrong no matter which cruise you choose.  The meals are served buffet-style, and it is ""all you can eat"".  The extra 10 or 12  bucks for lunch is definitely worthwhile.  The most popular item for ""seconds"" (and ""thirds"") was the bread pudding with bourbon sauce.  An extra $25 for dinner?  I dunno ... the food is good, but not great.  A lunch cruise is the best value IMHO, but a sunset cruise with the city lights just turning on is a photographer's dream (""golden time"")."
Q3,friendly staff cafe,496,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,Hands down best fall off the bone BBQ I've ever had.Excellent pulled pork everything had that great smoky flavor.Very creamy mac and cheese.Service was fast and friendly. Dessert was equally as good walnut brownie and ice cream delight.Such a great find.
Q3,friendly staff cafe,54152,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,If you're into thin pizza this place has the best I've ever eaten. A must try!!! It was a wonderful surprise and we will stop in every time we visit central California.
Q3,friendly staff cafe,59978,3.0,neutral,RANDOM,"{""RANDOM"": null}",0,1,"LaScala's is safe.  The food is reliable.  The portions are pretty large.  My chicken parm sandwich was good.  The salad was good.  My co-workers all had decent food--pizza, sandwiches, seafood.  Note on the lasagna: if you order it with meat, you get veggie lasagna with meatsauce poured over it.  Our server wasn't that interested in selling food.  We asked about desserts.  We asked what ""chocolate overload"" cake was.  He said, ""chocolate cake.""  Thanks, dude.  It was quite rich, with mousse and thick frosting and choc. chips.  But I think it was shipped to them frozen.    In all: meh.  If you don't want to think about your meal and want to please a group, hit LaScala's.  If you want adventure, go elsewhere."
Q3,friendly staff cafe,81166,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,Been around forever!! always good. Best blizzards!!   Fast service and drive thru a plus!!
Q4,best pizza in town,89150,5.0,positive,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 3, ""RRF"": 1, ""TFIDF"": 6, ""TRANSFORMER"": 3}",3,0,The best Mexican food for miles around. Everything is chopped and cooked fresh. Original dishes like pork chop with fried plantain are a delight. Excellent outdoor dining and the service is personal and very friendly. I thoroughly recommend this place.
Q4,best pizza in town,89856,5.0,positive,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 1, ""RRF"": 3, ""TFIDF"": 3, ""TRANSFORMER"": 4}",3,0,This is a dog friendly restaurant with both indoor and garden seating. Menu offers many tempting choices. I had the Louisiana shrimp in grits with bbq sauce   Without doubt one of the best breakfast meals I've had.  Waiters were pleasant and service was excellent. They even presented me with a cup of coffee to go
Q4,best pizza in town,64691,5.0,positive,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 14, ""RRF"": 5, ""TFIDF"": 9, ""TRANSFORMER"": 6}",3,0,"Love Sabino Canyon and the $20 annual pass is so worth it, even if you're just going to be in town for a week or so and just want to get your hike on. So many different trails and difficulties...if you just want to do a short walk, you can take a stroll up the main road. Or, do a longer hike, like up to Seven Falls.   Also, just a word of warning if you aren't familiar with hiking in the desert: it's a whole different ballgame than what you're used to! I went through over 100 oz of water hiking for about 3.5 hours/9 miles or so from parking lot to Seven Falls, and I easily could have drank more. To compare, I typically go through 64 oz on an 8 hour/12 mile hike with 4,000 ft of elevation gain in the mountains outside of LA. So, in summary: be prepared and pack more than what you think you'll need, especially if you aren't familiar with the desert! Listen to your body and if you need to stop, turn around!"
